,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
600,0.531747088186356,0.4105264425956607,0.030000000000003135,0.0012028479259167206,0.0026143021119425223,0.0061426583155173515,0.0009854288141558888
601,0.5321926910299002,0.4099629045721009,0.8000000000000038,0.0012126183821201373,0.0026099867688108083,0.00613249505421929,0.000983800376102824
602,0.5314593698175787,0.4096061723497552,0.09000000000000363,0.00119735597267869,0.0026056815360850946,0.006122448648867061,0.0009821773328313455
603,0.5307947019867549,0.40919372892709527,0.13000000000000367,0.0011897142952731015,0.0026013754765238707,0.006112330605079237,0.0009805597141585762
604,0.5301818181818182,0.40874350993376174,0.16000000000000347,0.00117269394112186,0.002597111467735231,0.006102386116357358,0.0009789472708946387
605,0.5294884488448846,0.40835924201509755,0.11000000000000365,0.0011738251305059705,0.0025928274100357994,0.00609230030316647,0.0009773402982411286
606,0.528682042833608,0.4080801083073581,0.040000000000003144,0.0011572787056890778,0.0025885818748271065,0.006082413189329915,0.0009757384663852631
607,0.5281250000000001,0.40759647858318304,0.19000000000000372,0.0011474504071704921,0.0025843501983321224,0.006072451469299797,0.0009741418770131545
608,0.5273399014778326,0.4073014648690563,0.05000000000000315,0.0012013279877738094,0.0025804726997952884,0.006064231686004569,0.0009725488262904894
609,0.5266557377049181,0.40691818999164225,0.11000000000000343,0.0011941476577435337,0.002576251990345642,0.006054305448362024,0.0009709627327614313
610,0.5258756137479543,0.4066229615518639,0.05000000000000315,0.001187340416742837,0.0025720447631899846,0.006044408670304925,0.0009693818057411439
611,0.5256372549019609,0.40599222826608894,0.3800000000000039,0.0011842148325526697,0.0025678426080909685,0.00603452199988726,0.0009678060629026884
612,0.5251876019575857,0.4054527833754362,0.250000000000004,0.0011774464613229776,0.0025636597452344673,0.006024689751872584,0.0009662354057044126
613,0.5243811074918567,0.4051907256457406,0.030000000000003135,0.0011351528712040644,0.0025596817294608123,0.006015959837858667,0.0009646688815485671
614,0.5237723577235773,0.4047587103095658,0.15000000000000369,0.0011245550455563835,0.002555531315606034,0.006006230930720417,0.0009631083535417747
615,0.524172077922078,0.40419898822720707,0.7700000000000045,0.0010906113739051807,0.002551532351943039,0.005997174440037396,0.0009615521745922101
616,0.5244894651539709,0.4036049743206422,0.7200000000000044,0.001097943747409392,0.0025474251946754813,0.005987471939448771,0.0009600016212829065
617,0.5246278317152104,0.40296266515605605,0.6100000000000043,0.001099112167498625,0.002543306472374982,0.005977768614686374,0.0009584561866077418
618,0.5238287560581584,0.4027058670681784,0.030000000000003135,0.0011115772209855884,0.002539291751077751,0.005968192028646361,0.0009569152636634237
619,0.5231774193548387,0.4023183206524444,0.12000000000000366,0.001115307350101506,0.0025352077902085165,0.00595855898799011,0.0009553796993690538
620,0.5224154589371981,0.4020299625993327,0.05000000000000315,0.0011347777970824038,0.0025312187223044172,0.005949183829025023,0.0009538486461336351
621,0.5216237942122187,0.40177239930408654,0.030000000000003135,0.0010560084347249767,0.0025284861551913475,0.005943463091800655,0.0009523173024017329
622,0.5215248796147673,0.4011325584635982,0.4600000000000044,0.001071308663272663,0.002524504611347058,0.005934053527327674,0.0009507961218721923
623,0.5208333333333335,0.40078710540394663,0.09000000000000341,0.0010786255439796093,0.0025204667994369705,0.005924561968722049,0.0009492801380224133
624,0.5205920000000002,0.4001812194871668,0.3700000000000043,0.0010847099259786762,0.0025164436036252133,0.005915090615702752,0.0009477689720652788
625,0.5200159744408948,0.3997486397443963,0.1600000000000037,0.0010715446542322602,0.002512455697605037,0.005905734971779607,0.000946262497234885
626,0.5207336523125998,0.3994330072203327,0.97,0.001047475924491898,0.002508672382580601,0.005896664113807113,0.0009447598703489064
627,0.5210031847133759,0.39884157574740453,0.6900000000000037,0.0010433008640279829,0.0025046793802410484,0.005887270492592071,0.0009432630891718186
628,0.5231319554848968,0.401056894980393,1.8599999999999868,0.0010429977982657835,0.002500697903434838,0.005877895915822658,0.0009417710488904327
629,0.5239523809523811,0.400843336361559,1.0399999999999985,0.0016581051870508364,0.002557777942733876,0.006106916062082342,0.0009423264200787559
630,0.5239144215530904,0.40020798631548554,0.5000000000000047,0.0016619198453692778,0.0025537444420387764,0.0060972317265944945,0.0009408409296760866
631,0.5231329113924051,0.399959741419073,0.030000000000003135,0.001749913824000883,0.0025521007152166804,0.006092462457040961,0.0009393516056533451
