,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Actor (Policy Function) Loss_variance
0,-0.1899999999999985,0.0,-0.1899999999999985,0.0,0.0
1,-0.1949999999999985,5.000000000000009e-05,-0.1999999999999985,0.0,0.0
2,1.533333333333337,8.961433333333359,4.990000000000008,0.0,0.0
3,1.105000000000003,6.708166666666685,-0.1799999999999985,0.0,0.0
4,0.926000000000003,5.191330000000014,0.21000000000000285,0.0,0.0
5,0.8550000000000031,4.183310000000011,0.5000000000000036,0.0,0.0
6,1.0071428571428602,3.6481238095238187,1.920000000000003,0.0,0.0
7,0.9075000000000031,3.2063928571428653,0.21000000000000307,0.0,0.0
8,0.8255555555555586,2.8660277777777847,0.1700000000000026,0.0,0.0
9,0.7230000000000029,2.652756666666673,-0.1999999999999985,0.0,0.0
10,0.6400000000000028,2.4632600000000062,-0.1899999999999985,0.0,0.0
11,0.6108333333333361,2.2495356060606118,0.2900000000000027,0.0,0.0
12,0.5546153846153873,2.1031602564102614,-0.11999999999999822,0.0,0.0
13,0.5000000000000026,1.9831384615384664,-0.20999999999999863,0.0,0.0
14,0.47733333333333583,1.8491923809523854,0.16000000000000192,0.0,0.0
15,0.43500000000000244,1.754586666666671,-0.1999999999999985,0.0,0.0
16,0.4047058823529436,1.6605264705882392,-0.07999999999999807,0.0,0.0
17,0.3794444444444468,1.5743349673202651,-0.049999999999998046,0.0,0.0
18,0.34894736842105495,1.5045432748538046,-0.1999999999999985,0.0,0.0
19,0.3225000000000023,1.4393460526315822,-0.1799999999999985,0.0,0.0
20,0.43190476190476434,1.6187361904761943,2.6200000000000054,0.0,0.0
21,0.42818181818182066,1.541958441558445,0.3500000000000032,0.0,0.0
22,0.4186956521739155,1.473939130434786,0.2100000000000024,0.0,0.0
23,0.39291666666666913,1.4258041666666699,-0.1999999999999985,0.0,0.0
24,0.3692000000000024,1.38045766666667,-0.1999999999999985,0.0,0.0
25,0.38692307692307937,1.3334061538461568,0.830000000000003,0.0,0.0
26,0.3651851851851876,1.2948797720797751,-0.1999999999999985,0.0,0.0
27,0.3442857142857167,1.2591513227513258,-0.21999999999999864,0.0,0.0
28,0.3255172413793127,1.2243970443349783,-0.1999999999999985,0.0,0.0
29,0.3556666666666691,1.209446091954026,1.2300000000000038,0.0,0.0
30,0.3470967741935508,1.1714079569892502,0.09000000000000252,0.0,0.0
31,0.33000000000000235,1.14297419354839,-0.1999999999999985,0.0,0.0
32,0.31484848484848715,1.1148320075757603,-0.16999999999999849,0.0,0.0
33,0.32088235294117884,1.082287076648844,0.5200000000000036,0.0,0.0
34,0.3300000000000024,1.0533647058823556,0.6400000000000037,0.0,0.0
35,0.3319444444444469,1.0234046825396852,0.4000000000000028,0.0,0.0
36,0.34027027027027273,0.9975415915915941,0.6400000000000037,0.0,0.0
37,0.33684210526316033,0.9710275960170722,0.21000000000000218,0.0,0.0
38,0.35641025641025886,0.9604078272604614,1.100000000000004,0.0,0.0
39,0.3425000000000024,0.9435217948717974,-0.1999999999999985,0.0,0.0
40,0.32926829268292923,0.9271119512195147,-0.1999999999999985,0.0,0.0
41,0.31666666666666904,0.9111691056910594,-0.1999999999999985,0.0,0.0
42,0.31139534883721165,0.8906694352159492,0.09000000000000208,0.0,0.0
43,0.2997727272727296,0.8758999471458797,-0.1999999999999985,0.0,0.0
44,0.29755555555555785,0.8562143434343455,0.20000000000000218,0.0,0.0
45,0.28804347826087184,0.8413494202898572,-0.13999999999999824,0.0,0.0
46,0.28638297872340657,0.8231888066605016,0.21000000000000285,0.0,0.0
47,0.28270833333333567,0.8063222960992927,0.11000000000000254,0.0,0.0
48,0.29530612244898197,0.79730042517007,0.9000000000000044,0.0,0.0
49,0.3224000000000024,0.8177328979591858,1.6500000000000046,0.0,0.0
50,0.3215686274509828,0.8014134901960805,0.2800000000000027,0.0,0.0
51,0.31153846153846393,0.790930920060334,-0.1999999999999985,0.0,0.0
52,0.3207547169811345,0.7802224963715552,0.8000000000000038,0.0,0.0
53,0.32592592592592834,0.766945352900072,0.6000000000000023,0.0,0.0
54,0.32272727272727514,0.7533053872053893,0.1500000000000019,0.0,0.0
55,0.32142857142857384,0.7397033766233787,0.2500000000000031,0.0,0.0
56,0.3182456140350901,0.7270718671679218,0.14000000000000257,0.0,0.0
57,0.32051724137931276,0.7146155172413813,0.4500000000000035,0.0,0.0
58,0.3642372881355957,0.8150696668614866,2.9000000000000052,0.0,0.0
59,0.3548333333333358,0.806560988700567,-0.1999999999999985,0.0,0.0
60,0.3536065573770516,0.7932101092896195,0.28000000000000225,0.0,0.0
61,0.3830645161290347,0.8340084875727151,2.180000000000005,0.0,0.0
62,0.3820634920634945,0.8206198668714819,0.3200000000000025,0.0,0.0
63,0.3729687500000024,0.8128878720238117,-0.1999999999999985,0.0,0.0
64,0.36415384615384855,0.8052371634615406,-0.1999999999999985,0.0,0.0
65,0.44515151515151763,1.2258499766899795,5.710000000000007,0.0,0.0
66,0.44582089552239057,1.207306512890098,0.49000000000000354,0.0,0.0
67,0.4530882352941202,1.1928783801580365,0.9400000000000039,0.0,0.0
68,0.4436231884057996,1.1815175618073346,-0.1999999999999985,0.0,0.0
69,0.4392857142857168,1.165711076604558,0.14000000000000257,0.0,0.0
70,0.4322535211267631,1.152569134808856,-0.059999999999998055,0.0,0.0
71,0.4234722222222247,1.1418877738654176,-0.1999999999999985,0.0,0.0
72,0.42082191780822165,1.1265409817351628,0.2300000000000031,0.0,0.0
73,0.41608108108108355,1.1127721029248456,0.07000000000000273,0.0,0.0
74,0.4180000000000025,1.0980108108108138,0.5600000000000036,0.0,0.0
75,0.4147368421052656,1.0841799298245645,0.17000000000000193,0.0,0.0
76,0.4067532467532492,1.0748222146274806,-0.1999999999999985,0.0,0.0
77,0.41320512820513067,1.0641103729603758,0.9100000000000039,0.0,0.0
78,0.4191139240506354,1.053226127880561,0.8800000000000037,0.0,0.0
79,0.4113750000000025,1.0446854272151926,-0.1999999999999985,0.0,0.0
80,0.4037037037037062,1.0363936111111138,-0.20999999999999863,0.0,0.0
81,0.39756097560975856,1.0266927431496564,-0.09999999999999842,0.0,0.0
82,0.3934939759036169,1.0155449603291242,0.06000000000000205,0.0,0.0
83,0.3909523809523834,1.003852094090651,0.18000000000000194,0.0,0.0
84,0.3840000000000024,0.9960100000000027,-0.1999999999999985,0.0,0.0
85,0.3772093023255838,0.9882580027359807,-0.1999999999999985,0.0,0.0
86,0.3705747126436806,0.9805961774926516,-0.1999999999999985,0.0,0.0
87,0.3640909090909115,0.973024451410661,-0.1999999999999985,0.0,0.0
88,0.3821348314606766,0.9909442543411672,1.9700000000000053,0.0,0.0
89,0.3843333333333358,0.980245056179778,0.5800000000000038,0.0,0.0
90,0.38989010989011236,0.9721633211233238,0.8900000000000039,0.0,0.0
91,0.3832608695652198,0.9655233158146228,-0.21999999999999864,0.0,0.0
92,0.37698924731183037,0.9586864890135604,-0.1999999999999985,0.0,0.0
93,0.43500000000000244,1.264711290322584,5.830000000000007,0.0,0.0
94,0.4329473684210551,1.2516571780515149,0.2400000000000031,0.0,0.0
95,0.42656250000000245,1.242395427631582,-0.1799999999999985,0.0,0.0
96,0.4202061855670127,1.2333728737113432,-0.1899999999999985,0.0,0.0
97,0.42500000000000243,1.222909793814436,0.8900000000000039,0.0,0.0
98,0.42242424242424487,1.2110879406308008,0.17000000000000215,0.0,0.0
99,0.41620000000000246,1.2027288484848515,-0.1999999999999985,0.0,0.0
100,0.41445544554455693,1.1910089504950525,0.24000000000000332,0.0,0.0
101,0.4164705882352966,1.1796309842749009,0.6200000000000041,0.0,0.0
102,0.4144660194174782,1.16847985912812,0.21000000000000307,0.0,0.0
103,0.412788461538464,1.1574280713218847,0.2400000000000031,0.0,0.0
104,0.41142857142857386,1.1464931318681346,0.2700000000000027,0.0,0.0
105,0.405849056603776,1.1388740341419614,-0.1799999999999985,0.0,0.0
106,0.4069158878504697,1.1282517192734995,0.5200000000000036,0.0,0.0
107,0.408055555555558,1.1178475856697847,0.5300000000000038,0.0,0.0
108,0.402568807339452,1.1107785253143079,-0.1899999999999985,0.0,0.0
109,0.3999090909090934,1.1013660467055908,0.11000000000000254,0.0,0.0
110,0.39477477477477724,1.0942797215397242,-0.16999999999999849,0.0,0.0
111,0.38946428571428815,1.0875798906048935,-0.1999999999999985,0.0,0.0
112,0.39460176991150686,1.0808518489254137,0.970000000000004,0.0,0.0
113,0.38929824561403753,1.0744933084924728,-0.20999999999999863,0.0,0.0
114,0.3976521739130459,1.073093562166288,1.3500000000000043,0.0,0.0
115,0.3995689655172438,1.0641885082458797,0.6200000000000037,0.0,0.0
116,0.39641025641025884,1.0561818302387296,0.030000000000002025,0.0,0.0
117,0.3922033898305109,1.0492429668260204,-0.0999999999999982,0.0,0.0
118,0.39478991596638896,1.0411472012533853,0.7000000000000037,0.0,0.0
119,0.4079166666666691,1.0530754551820756,1.9700000000000049,0.0,0.0
120,0.40471074380165534,1.0455434573002782,0.020000000000002238,0.0,0.0
121,0.40090163934426476,1.03867273404688,-0.05999999999999828,0.0,0.0
122,0.3966666666666691,1.0323650273224072,-0.11999999999999844,0.0,0.0
123,0.39217741935484113,1.0264708300550776,-0.15999999999999848,0.0,0.0
124,0.3874400000000024,1.0209982322580673,-0.1999999999999985,0.0,0.0
125,0.38277777777778016,1.0155690222222251,-0.1999999999999985,0.0,0.0
126,0.38047244094488425,1.0081839020122514,0.09000000000000186,0.0,0.0
127,0.3864062500000024,1.004752337598428,1.1400000000000041,0.0,0.0
128,0.38209302325581634,0.9993026162790726,-0.16999999999999849,0.0,0.0
129,0.377615384615387,0.994162486583187,-0.1999999999999985,0.0,0.0
130,0.3732061068702314,0.9890619495008836,-0.1999999999999985,0.0,0.0
131,0.37431818181818427,0.9816751040943816,0.5200000000000038,0.0,0.0
132,0.37556390977443854,0.9744445659603581,0.5400000000000036,0.0,0.0
133,0.37126865671642034,0.9695901077320191,-0.1999999999999985,0.0,0.0
134,0.36740740740740985,0.9643671088999474,-0.14999999999999847,0.0,0.0
135,0.3632352941176495,0.9595909368191748,-0.1999999999999985,0.0,0.0
136,0.36197080291971045,0.9527541756118533,0.19000000000000217,0.0,0.0
137,0.3578985507246401,0.9480882524066461,-0.1999999999999985,0.0,0.0
138,0.35884892086331177,0.9413435929517282,0.490000000000002,0.0,0.0
139,0.3634285714285739,0.937507584789314,1.0000000000000033,0.0,0.0
140,0.3594326241134776,0.9330625329280675,-0.1999999999999985,0.0,0.0
141,0.35549295774648126,0.9286490460493484,-0.1999999999999985,0.0,0.0
142,0.35426573426573665,0.9223246331133681,0.18000000000000194,0.0,0.0
143,0.35368055555555794,0.9159241210178737,0.2700000000000027,0.0,0.0
144,0.34986206896551963,0.9116777586206923,-0.1999999999999985,0.0,0.0
145,0.3460958904109613,0.9074612045347216,-0.1999999999999985,0.0,0.0
146,0.3433333333333357,0.9023675799086783,-0.05999999999999828,0.0,0.0
147,0.3397297297297321,0.8981509468652351,-0.1899999999999985,0.0,0.0
148,0.3367114093959755,0.893439787774354,-0.10999999999999843,0.0,0.0
149,0.33740000000000236,0.8875146711409421,0.44000000000000283,0.0,0.0
150,0.34139072847682356,0.8840027196468017,0.9400000000000039,0.0,0.0
151,0.34210526315789713,0.8782260020913235,0.4500000000000035,0.0,0.0
152,0.3415686274509828,0.8724922600619219,0.26000000000000334,0.0,0.0
153,0.342597402597405,0.8669526865291595,0.5000000000000029,0.0,0.0
154,0.34283870967742175,0.8613321491411837,0.3800000000000032,0.0,0.0
155,0.3514102564102588,0.8672367080231621,1.6800000000000046,0.0,0.0
156,0.3478980891719769,0.8636141433937637,-0.1999999999999985,0.0,0.0
157,0.35348101265823023,0.8630381238410088,1.2300000000000042,0.0,0.0
158,0.35000000000000236,0.8595025316455721,-0.1999999999999985,0.0,0.0
159,0.36231250000000237,0.8783524803459145,2.320000000000005,0.0,0.0
160,0.3588198757763999,0.8748267236024869,-0.1999999999999985,0.0,0.0
161,0.35543209876543447,0.8712522966030236,-0.1899999999999985,0.0,0.0
162,0.352024539877303,0.8677668635916105,-0.1999999999999985,0.0,0.0
163,0.3537804878048804,0.8629488104144869,0.6400000000000037,0.0,0.0
164,0.3504242424242448,0.859545550628236,-0.1999999999999985,0.0,0.0
165,0.34722891566265296,0.8560310624315469,-0.1799999999999985,0.0,0.0
166,0.3443113772455113,0.8522957578818292,-0.13999999999999846,0.0,0.0
167,0.3511309523809547,0.8550053001140603,1.4900000000000044,0.0,0.0
168,0.3501775147929017,0.8500696111580753,0.1900000000000026,0.0,0.0
169,0.34929411764706114,0.8451722798468527,0.20000000000000218,0.0,0.0
170,0.34608187134503154,0.8419651461988331,-0.1999999999999985,0.0,0.0
171,0.3510465116279093,0.8412807697538446,1.2000000000000033,0.0,0.0
172,0.34890173410404857,0.8371854147062803,-0.01999999999999824,0.0,0.0
173,0.34603448275862303,0.8337766693243,-0.14999999999999847,0.0,0.0
174,0.3490285714285738,0.8305536486042718,0.8700000000000039,0.0,0.0
175,0.3496022727272751,0.8258655551948078,0.4500000000000035,0.0,0.0
176,0.34649717514124534,0.8228797059578864,-0.1999999999999985,0.0,0.0
177,0.34410112359550804,0.8192525772868686,-0.07999999999999807,0.0,0.0
178,0.3410614525139689,0.8163039231686675,-0.1999999999999985,0.0,0.0
179,0.3405000000000024,0.8118003072625724,0.2400000000000031,0.0,0.0
180,0.3399447513812179,0.8073461080417459,0.2400000000000031,0.0,0.0
181,0.34164835164835405,0.8034138425110826,0.6500000000000028,0.0,0.0
182,0.33857923497268,0.8007232450609526,-0.21999999999999864,0.0,0.0
183,0.3389130434782633,0.7963682109764815,0.4000000000000028,0.0,0.0
184,0.33654054054054294,0.7930814453584043,-0.09999999999999842,0.0,0.0
185,0.33365591397849703,0.7903422377215951,-0.1999999999999985,0.0,0.0
186,0.3314438502673821,0.7870081191420875,-0.07999999999999807,0.0,0.0
187,0.32888297872340666,0.7840324354306544,-0.14999999999999847,0.0,0.0
188,0.3319047619047643,0.7815878419452912,0.9000000000000039,0.0,0.0
189,0.33142105263158134,0.7774969117237562,0.240000000000002,0.0,0.0
190,0.3319895287958139,0.7734665472582003,0.44000000000000306,0.0,0.0
191,0.3298437500000024,0.7703010225785364,-0.07999999999999807,0.0,0.0
192,0.3353886010362718,0.7722228950777227,1.4000000000000048,0.0,0.0
193,0.33262886597938385,0.7696992708722848,-0.1999999999999985,0.0,0.0
194,0.3309230769230793,0.7662991435368779,1.7763568394002505e-15,0.0,0.0
195,0.3288265306122473,0.7632309236002117,-0.07999999999999807,0.0,0.0
196,0.34126903553299737,0.7898356262301901,2.7800000000000056,0.0,0.0
197,0.33858585858586104,0.7872517971594138,-0.1899999999999985,0.0,0.0
198,0.3365326633165854,0.7841146845337825,-0.06999999999999829,0.0,0.0
199,0.33795000000000247,0.7805761783919622,0.6200000000000037,0.0,0.0
200,0.34129353233831095,0.7789203184079626,1.010000000000004,0.0,0.0
201,0.3603465346534679,0.8483745061819641,4.1900000000000075,0.0,0.0
202,0.3580788177339927,0.8452185680144395,-0.0999999999999982,0.0,0.0
203,0.35647058823529665,0.8415825557809355,0.030000000000001803,0.0,0.0
204,0.35907317073170986,0.8388457054041154,0.8900000000000039,0.0,0.0
205,0.3678640776699055,0.8506734643618306,2.1700000000000053,0.0,0.0
206,0.36603864734299774,0.8472337460719502,-0.00999999999999801,0.0,0.0
207,0.3717307692307718,0.8498800817539972,1.5500000000000045,0.0,0.0
208,0.36889952153110306,0.8474694562016954,-0.21999999999999864,0.0,0.0
209,0.37257142857143116,0.8462459876965165,1.1400000000000041,0.0,0.0
210,0.3700000000000026,0.843611428571431,-0.16999999999999849,0.0,0.0
211,0.3714150943396253,0.8400377984440693,0.6700000000000039,0.0,0.0
212,0.3687323943661998,0.8376082912569782,-0.1999999999999985,0.0,0.0
213,0.3690654205607503,0.8336995919441909,0.4400000000000033,0.0,0.0
214,0.36660465116279334,0.8311057074549035,-0.1599999999999986,0.0,0.0
215,0.36782407407407675,0.8275612898363504,0.6300000000000037,0.0,0.0
216,0.372580645161293,0.8286396057347694,1.4000000000000048,0.0,0.0
217,0.3699541284403697,0.8263248826787323,-0.1999999999999985,0.0,0.0
218,0.3701369863013726,0.8225417242679424,0.4100000000000035,0.0,0.0
219,0.3674545454545482,0.8203688335408905,-0.21999999999999864,0.0,0.0
220,0.37004524886878104,0.8181231797614171,0.9400000000000039,0.0,0.0
221,0.36968468468468746,0.8144501263707167,0.2900000000000027,0.0,0.0
222,0.38260089686098936,0.8479841958550499,3.250000000000006,0.0,0.0
223,0.3818750000000028,0.8442996076233205,0.22000000000000264,0.0,0.0
224,0.3792000000000028,0.8421404285714307,-0.21999999999999864,0.0,0.0
225,0.384513274336286,0.8447777620452332,1.5800000000000045,0.0,0.0
226,0.38220264317180896,0.8422517640637814,-0.13999999999999824,0.0,0.0
227,0.380175438596494,0.8394783831826284,-0.07999999999999807,0.0,0.0
228,0.3793013100436709,0.8359714395158223,0.1800000000000026,0.0,0.0
229,0.37765217391304623,0.832946428707046,1.9984014443252818e-15,0.0,0.0
230,0.37510822510822783,0.8308198795407513,-0.20999999999999863,0.0,0.0
231,0.37461206896551996,0.8272803683385601,0.2600000000000027,0.0,0.0
232,0.3721459227467838,0.8251315820630478,-0.1999999999999985,0.0,0.0
233,0.3715811965811993,0.8216648710612251,0.2400000000000031,0.0,0.0
234,0.3691489361702155,0.8195437170394638,-0.1999999999999985,0.0,0.0
235,0.36724576271186715,0.81691110530112,-0.07999999999999807,0.0,0.0
236,0.3669198312236314,0.8134747943931938,0.2900000000000025,0.0,0.0
237,0.3709243697479019,0.8138590575470716,1.3200000000000034,0.0,0.0
238,0.3685355648535592,0.8118033086037783,-0.1999999999999985,0.0,0.0
239,0.36733333333333607,0.808753528591355,0.08000000000000251,0.0,0.0
240,0.3707883817427413,0.8082606258644558,1.2000000000000042,0.0,0.0
241,0.3687190082644655,0.805943165529305,-0.12999999999999823,0.0,0.0
242,0.36641975308642244,0.8038974594429161,-0.1899999999999985,0.0,0.0
243,0.36409836065574036,0.8019041219726123,-0.1999999999999985,0.0,0.0
244,0.36330612244898225,0.7987714018066263,0.1700000000000026,0.0,0.0
245,0.3632926829268319,0.7955111548033869,0.36000000000000343,0.0,0.0
246,0.36149797570850467,0.7930729501991397,-0.07999999999999807,0.0,0.0
247,0.3606854838709704,0.7900258439989573,0.16000000000000258,0.0,0.0
248,0.35843373493976166,0.788102778857367,-0.1999999999999985,0.0,0.0
249,0.3598000000000026,0.7854043775100422,0.7000000000000022,0.0,0.0
250,0.3575697211155405,0.7835112701195239,-0.1999999999999985,0.0,0.0
251,0.3552777777777804,0.7817134683488289,-0.21999999999999864,0.0,0.0
252,0.35498023715415283,0.7786338289729614,0.28000000000000225,0.0,0.0
253,0.35562992125984516,0.7756634356229206,0.5200000000000036,0.0,0.0
254,0.35364705882353203,0.7736122371468293,-0.14999999999999847,0.0,0.0
255,0.3560937500000026,0.7721109558823549,0.9800000000000024,0.0,0.0
256,0.35392996108949676,0.770298166950391,-0.1999999999999985,0.0,0.0
257,0.3524418604651189,0.7678722242331029,-0.02999999999999836,0.0,0.0
258,0.3503088803088829,0.766074322827813,-0.1999999999999985,0.0,0.0
259,0.35246153846154105,0.7643213305613324,0.9100000000000044,0.0,0.0
260,0.35114942528735893,0.7618309814323626,0.010000000000002007,0.0,0.0
261,0.3509160305343538,0.7589263607382079,0.2900000000000018,0.0,0.0
262,0.3543726235741471,0.7591720285606497,1.2600000000000042,0.0,0.0
263,0.35363636363636625,0.7564285516764623,0.16000000000000258,0.0,0.0
264,0.35271698113207806,0.7537872870211568,0.11000000000000254,0.0,0.0
265,0.3520300751879725,0.7510683160732038,0.1700000000000026,0.0,0.0
266,0.3500000000000026,0.7493451127819568,-0.1899999999999985,0.0,0.0
267,0.3479477611940324,0.7476673081223117,-0.1999999999999985,0.0,0.0
268,0.34635687732342263,0.7455583199245428,-0.07999999999999807,0.0,0.0
269,0.3442592592592618,0.7439747280738006,-0.21999999999999864,0.0,0.0
270,0.3422509225092277,0.7423123219898885,-0.1999999999999985,0.0,0.0
