,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
61,0.6514516129032286,0.505888022210472,-0.1999999999999985,0.0,0.0,0.0,0.0
62,0.653174603174606,0.4979155657962123,0.7600000000000022,0.0,0.0,0.0,0.0
63,0.6543750000000028,0.49010436507936644,0.7300000000000038,0.0,0.0,0.0,0.0
64,0.6423076923076951,0.49191177884615517,-0.12999999999999845,0.0,0.0,0.0,0.0
65,0.6306060606060634,0.4933811655011669,-0.12999999999999845,0.0,0.0,0.0,0.0
66,0.6441791044776147,0.49824893713252066,1.5400000000000045,0.0,0.0,0.0,0.0
67,0.6750000000000028,0.5554074626865687,2.7400000000000055,0.0,0.0,0.0,0.0
68,0.6713043478260897,0.5481820971867023,0.42000000000000237,0.0,0.0,0.0,0.0
69,0.6648571428571456,0.5431470807453431,0.22000000000000175,0.0,0.0,0.0,0.0
70,0.6678873239436647,0.5360397585513094,0.8800000000000023,0.0,0.0,0.0,0.0
71,0.6665277777777805,0.5286229851330217,0.570000000000003,0.0,0.0,0.0,0.0
72,0.6545205479452082,0.5318056697108082,-0.20999999999999863,0.0,0.0,0.0,0.0
73,0.6429729729729756,0.534388300629398,-0.1999999999999985,0.0,0.0,0.0,0.0
74,0.6460000000000027,0.5278540540540556,0.8700000000000039,0.0,0.0,0.0,0.0
75,0.6409210526315816,0.5227764736842121,0.26000000000000334,0.0,0.0,0.0,0.0
76,0.6394805194805222,0.5160576213260439,0.5300000000000029,0.0,0.0,0.0,0.0
77,0.6434615384615412,0.5105917582417597,0.950000000000004,0.0,0.0,0.0,0.0
78,0.6532911392405091,0.5116787731256102,1.4200000000000044,0.0,0.0,0.0,0.0
79,0.6461250000000027,0.5093101107594953,0.08000000000000251,0.0,0.0,0.0,0.0
80,0.6355555555555583,0.5119925000000016,-0.20999999999999863,0.0,0.0,0.0,0.0
81,0.6253658536585394,0.5141856669677825,-0.1999999999999985,0.0,0.0,0.0,0.0
82,0.6154216867469907,0.5161226858654145,-0.1999999999999985,0.0,0.0,0.0,0.0
83,0.6122619047619076,0.5107430149168117,0.3500000000000023,0.0,0.0,0.0,0.0
84,0.6108235294117675,0.5048385994397775,0.49000000000000266,0.0,0.0,0.0,0.0
85,0.6110465116279098,0.4989035978112191,0.6300000000000037,0.0,0.0,0.0,0.0
86,0.6059770114942556,0.4953382785351526,0.1700000000000026,0.0,0.0,0.0,0.0
87,0.6015909090909118,0.4913376698014645,0.22000000000000175,0.0,0.0,0.0,0.0
88,0.5925842696629241,0.4929739274770189,-0.1999999999999985,0.0,0.0,0.0,0.0
89,0.5837777777777805,0.4944147815230977,-0.1999999999999985,0.0,0.0,0.0,0.0
90,0.5857142857142884,0.4892625396825413,0.7600000000000022,0.0,0.0,0.0,0.0
91,0.5784782608695679,0.48870315336837233,-0.0799999999999984,0.0,0.0,0.0,0.0
92,0.5734408602150565,0.4857510752688188,0.11000000000000254,0.0,0.0,0.0,0.0
93,0.5659574468085133,0.4857920841912622,-0.12999999999999845,0.0,0.0,0.0,0.0
94,0.5790526315789501,0.49691505039193895,1.8100000000000047,0.0,0.0,0.0,0.0
95,0.5777083333333362,0.4918578508771946,0.4500000000000035,0.0,0.0,0.0,0.0
96,0.5743298969072194,0.48784147336769923,0.25000000000000266,0.0,0.0,0.0,0.0
97,0.5664285714285743,0.48893041237113566,-0.1999999999999985,0.0,0.0,0.0,0.0
98,0.5652525252525281,0.48407825190682496,0.45000000000000284,0.0,0.0,0.0,0.0
99,0.5679000000000028,0.4798894848484865,0.8300000000000036,0.0,0.0,0.0,0.0
100,0.5754455445544583,0.48084104950495216,1.3300000000000043,0.0,0.0,0.0,0.0
101,0.5771568627451009,0.4763789652494678,0.7500000000000038,0.0,0.0,0.0,0.0
102,0.5813592233009738,0.47352754616409837,1.0100000000000031,0.0,0.0,0.0,0.0
103,0.5736538461538491,0.4751049663928321,-0.21999999999999864,0.0,0.0,0.0,0.0
104,0.5683809523809553,0.4734560073260089,0.020000000000002238,0.0,0.0,0.0,0.0
105,0.5641509433962294,0.470843557951484,0.12000000000000255,0.0,0.0,0.0,0.0
106,0.5590654205607506,0.46916892964204004,0.020000000000001572,0.0,0.0,0.0,0.0
107,0.55203703703704,0.4701191761855329,-0.1999999999999985,0.0,0.0,0.0,0.0
108,0.5611009174311956,0.47472099898063363,1.5400000000000045,0.0,0.0,0.0,0.0
109,0.5541818181818211,0.47563189324437194,-0.1999999999999985,0.0,0.0,0.0,0.0
110,0.5473873873873903,0.47643220311220474,-0.1999999999999985,0.0,0.0,0.0,0.0
111,0.5533035714285743,0.47606015926641093,1.2100000000000033,0.0,0.0,0.0,0.0
112,0.5739823008849587,0.5201295353982319,2.890000000000006,0.0,0.0,0.0,0.0
113,0.5804385964912311,0.5202785669927048,1.3100000000000043,0.0,0.0,0.0,0.0
114,0.5896521739130465,0.5254770709382169,1.6400000000000046,0.0,0.0,0.0,0.0
115,0.5858620689655202,0.52257403298351,0.1500000000000017,0.0,0.0,0.0,0.0
116,0.58709401709402,0.5182466548776911,0.7300000000000022,0.0,0.0,0.0,0.0
117,0.58805084745763,0.5139252281616706,0.7000000000000037,0.0,0.0,0.0,0.0
118,0.5888235294117676,0.5096409770687954,0.6800000000000033,0.0,0.0,0.0,0.0
119,0.5822500000000029,0.5105436344537833,-0.1999999999999985,0.0,0.0,0.0,0.0
120,0.5797520661157054,0.5070441046831974,0.2800000000000018,0.0,0.0,0.0,0.0
121,0.5883606557377079,0.5118948110012211,1.6300000000000046,0.0,0.0,0.0,0.0
122,0.5913008130081331,0.5087622284419584,0.9500000000000024,0.0,0.0,0.0,0.0
123,0.5859677419354868,0.5081527143981135,-0.06999999999999829,0.0,0.0,0.0,0.0
124,0.590160000000003,0.506251587096776,1.1100000000000032,0.0,0.0,0.0,0.0
125,0.5843650793650824,0.5064327936507954,-0.13999999999999857,0.0,0.0,0.0,0.0
126,0.5866929133858299,0.5031016747906529,0.8800000000000039,0.0,0.0,0.0,0.0
127,0.5833593750000031,0.5005626414862222,0.16000000000000258,0.0,0.0,0.0,0.0
128,0.5826356589147318,0.4967195615310095,0.4900000000000033,0.0,0.0,0.0,0.0
129,0.5837692307692339,0.4930360703637465,0.7300000000000022,0.0,0.0,0.0,0.0
130,0.5784732824427512,0.49291765120375974,-0.10999999999999843,0.0,0.0,0.0,0.0
131,0.5765151515151546,0.4896610455702076,0.32000000000000317,0.0,0.0,0.0,0.0
132,0.5758646616541385,0.48600776942356066,0.4900000000000029,0.0,0.0,0.0,0.0
133,0.5700746268656748,0.48684585905061334,-0.1999999999999985,0.0,0.0,0.0,0.0
134,0.5643703703703735,0.48760538419016203,-0.1999999999999985,0.0,0.0,0.0,0.0
135,0.5588235294117678,0.488177864923749,-0.1899999999999985,0.0,0.0,0.0,0.0
136,0.5600729927007331,0.4848022005152443,0.7300000000000038,0.0,0.0,0.0,0.0
137,0.5571014492753654,0.48248204802708305,0.1500000000000028,0.0,0.0,0.0,0.0
138,0.5594244604316578,0.4797358982379331,0.8800000000000037,0.0,0.0,0.0,0.0
139,0.5569285714285745,0.47715668550873763,0.21000000000000285,0.0,0.0,0.0,0.0
140,0.5515602836879464,0.4778118338399207,-0.1999999999999985,0.0,0.0,0.0,0.0
141,0.5555633802816933,0.47669861652182777,1.1200000000000023,0.0,0.0,0.0,0.0
142,0.5505594405594437,0.4769222200334894,-0.15999999999999848,0.0,0.0,0.0,0.0
143,0.5568750000000032,0.47933072552447725,1.4600000000000044,0.0,0.0,0.0,0.0
144,0.5557241379310377,0.4761940900383159,0.39000000000000323,0.0,0.0,0.0,0.0
145,0.5535616438356197,0.4735927444496947,0.24000000000000177,0.0,0.0,0.0,0.0
146,0.5575510204081665,0.4726884819681314,1.1400000000000041,0.0,0.0,0.0,0.0
147,0.5684459459459492,0.487040425629713,2.1700000000000035,0.0,0.0,0.0,0.0
148,0.5860402684563791,0.5298740794485778,3.1900000000000057,0.0,0.0,0.0,0.0
149,0.5815333333333366,0.5293647472035812,-0.08999999999999853,0.0,0.0,0.0,0.0
150,0.5789403973509966,0.5268508697571761,0.1900000000000026,0.0,0.0,0.0,0.0
151,0.5878289473684243,0.5353707520041844,1.9300000000000048,0.0,0.0,0.0,0.0
152,0.5860784313725522,0.5323174148606828,0.32000000000000184,0.0,0.0,0.0,0.0
153,0.5863636363636395,0.5288507427213327,0.6300000000000032,0.0,0.0,0.0,0.0
154,0.5837419354838741,0.5264820108923352,0.18000000000000171,0.0,0.0,0.0,0.0
155,0.5842307692307723,0.5231226302729545,0.6600000000000037,0.0,0.0,0.0,0.0
156,0.5872611464968184,0.5212110403397043,1.060000000000004,0.0,0.0,0.0,0.0
157,0.5821518987341803,0.5220157220027429,-0.21999999999999864,0.0,0.0,0.0,0.0
158,0.5829559748427704,0.5188146246317985,0.7100000000000033,0.0,0.0,0.0,0.0
159,0.5780625000000031,0.5193830149371086,-0.1999999999999985,0.0,0.0,0.0,0.0
160,0.5751552795031087,0.5174976319875793,0.11000000000000187,0.0,0.0,0.0,0.0
161,0.5753703703703735,0.5142908557625965,0.6100000000000037,0.0,0.0,0.0,0.0
162,0.573312883435586,0.5118062410058336,0.24000000000000177,0.0,0.0,0.0,0.0
163,0.5685975609756129,0.5123127450246912,-0.1999999999999985,0.0,0.0,0.0,0.0
164,0.5689696969697001,0.5092117368810067,0.6300000000000037,0.0,0.0,0.0,0.0
165,0.5672289156626538,0.5066286381891217,0.2800000000000018,0.0,0.0,0.0,0.0
166,0.5654491017964104,0.5041056705865393,0.270000000000002,0.0,0.0,0.0,0.0
167,0.574464285714289,0.5147410286569734,2.080000000000005,0.0,0.0,0.0,0.0
168,0.5698224852071039,0.5153184206818838,-0.20999999999999863,0.0,0.0,0.0,0.0
169,0.5674117647058856,0.5132571667246797,0.16000000000000258,0.0,0.0,0.0,0.0
170,0.5656725146198863,0.5107552803577587,0.27000000000000224,0.0,0.0,0.0,0.0
171,0.5634883720930265,0.5085889296885641,0.19000000000000172,0.0,0.0,0.0,0.0
172,0.5663583815028934,0.5070570103508552,1.060000000000004,0.0,0.0,0.0,0.0
173,0.5618390804597734,0.5076798352268967,-0.21999999999999864,0.0,0.0,0.0,0.0
174,0.5657714285714318,0.5074682233169144,1.2500000000000042,0.0,0.0,0.0,0.0
175,0.5671590909090941,0.5049073116883132,0.8100000000000038,0.0,0.0,0.0,0.0
176,0.5887570621468958,0.584604128145867,4.390000000000006,0.0,0.0,0.0,0.0
177,0.5882022471910144,0.5813560718593299,0.49000000000000354,0.0,0.0,0.0,0.0
178,0.5843575418994446,0.5807359613332512,-0.09999999999999842,0.0,0.0,0.0,0.0
179,0.5960555555555588,0.6021234605834901,2.6900000000000057,0.0,0.0,0.0,0.0
180,0.5998342541436497,0.60136275015347,1.280000000000003,0.0,0.0,0.0,0.0
181,0.6095604395604428,0.6152572642826802,2.3700000000000054,0.0,0.0,0.0,0.0
182,0.6133333333333366,0.6144816849816865,1.300000000000003,0.0,0.0,0.0,0.0
183,0.6121739130434816,0.6113712045616552,0.4000000000000019,0.0,0.0,0.0,0.0
184,0.6103783783783817,0.6086449647473576,0.2800000000000027,0.0,0.0,0.0,0.0
185,0.6142473118279603,0.6081391601278714,1.3300000000000043,0.0,0.0,0.0,0.0
186,0.6098930481283455,0.6084150422632412,-0.1999999999999985,0.0,0.0,0.0,0.0
187,0.6112765957446842,0.605521356240757,0.8700000000000028,0.0,0.0,0.0,0.0
188,0.6113227513227547,0.6023009005966469,0.6200000000000037,0.0,0.0,0.0,0.0
189,0.6174210526315823,0.60618008632693,1.7700000000000047,0.0,0.0,0.0,0.0
190,0.6131413612565478,0.6064879746486651,-0.1999999999999985,0.0,0.0,0.0,0.0
191,0.61635416666667,0.6052944917102983,1.2300000000000038,0.0,0.0,0.0,0.0
192,0.6416062176165837,0.7252114691278083,5.490000000000007,0.0,0.0,0.0,0.0
193,0.6455154639175291,0.7244186448373501,1.4000000000000044,0.0,0.0,0.0,0.0
194,0.641589743589747,0.723689727729317,-0.11999999999999844,0.0,0.0,0.0,0.0
195,0.6423469387755136,0.7200908738880183,0.7900000000000038,0.0,0.0,0.0,0.0
196,0.6415228426395974,0.7165507303429002,0.48000000000000265,0.0,0.0,0.0,0.0
197,0.6441919191919226,0.714323962980056,1.1700000000000037,0.0,0.0,0.0,0.0
198,0.6425628140703552,0.7112444089132547,0.3200000000000034,0.0,0.0,0.0,0.0
199,0.6383500000000034,0.7112198768844237,-0.1999999999999985,0.0,0.0,0.0,0.0
200,0.6387064676616949,0.7076893184079619,0.7100000000000022,0.0,0.0,0.0,0.0
201,0.6345544554455479,0.7076507955273156,-0.19999999999999862,0.0,0.0,0.0,0.0
202,0.6334482758620723,0.7043959713212719,0.41000000000000325,0.0,0.0,0.0,0.0
203,0.6386764705882386,0.7065021805273851,1.7000000000000042,0.0,0.0,0.0,0.0
204,0.6346829268292716,0.7063083548541386,-0.1799999999999986,0.0,0.0,0.0,0.0
205,0.6306310679611684,0.7062449656642216,-0.1999999999999985,0.0,0.0,0.0,0.0
206,0.6270048309178777,0.7055385582289779,-0.11999999999999855,0.0,0.0,0.0,0.0
207,0.6260096153846187,0.7023361738201431,0.42000000000000326,0.0,0.0,0.0,0.0
208,0.6274641148325393,0.6994017114464501,0.9300000000000039,0.0,0.0,0.0,0.0
209,0.6234761904761938,0.6993950353155635,-0.20999999999999863,0.0,0.0,0.0,0.0
210,0.6309004739336527,0.7076948995712048,2.190000000000004,0.0,0.0,0.0,0.0
211,0.6269811320754751,0.707597478315302,-0.1999999999999985,0.0,0.0,0.0,0.0
212,0.6276056338028203,0.7043428248737729,0.7600000000000022,0.0,0.0,0.0,0.0
213,0.6324766355140221,0.706113555789568,1.6700000000000046,0.0,0.0,0.0,0.0
214,0.6308837209302359,0.7033594957617928,0.29000000000000314,0.0,0.0,0.0,0.0
215,0.6289814814814848,0.7008696554694248,0.22000000000000175,0.0,0.0,0.0,0.0
216,0.6253917050691278,0.7004212578938405,-0.14999999999999847,0.0,0.0,0.0,0.0
217,0.6238990825688107,0.6976791971420134,0.3000000000000018,0.0,0.0,0.0,0.0
218,0.6215525114155285,0.6956847346152253,0.11000000000000254,0.0,0.0,0.0,0.0
219,0.6235909090909124,0.6934222063096739,1.070000000000004,0.0,0.0,0.0,0.0
220,0.6252036199095056,0.6908450719868385,0.9800000000000035,0.0,0.0,0.0,0.0
221,0.6233783783783817,0.6884586706616136,0.22000000000000175,0.0,0.0,0.0,0.0
222,0.6221524663677164,0.6856926433159635,0.3500000000000032,0.0,0.0,0.0,0.0
223,0.6214285714285748,0.6827351697629742,0.4600000000000042,0.0,0.0,0.0,0.0
224,0.6186222222222255,0.6814592539682557,-0.009999999999998344,0.0,0.0,0.0,0.0
225,0.6150000000000033,0.6813957777777795,-0.1999999999999985,0.0,0.0,0.0,0.0
226,0.6171365638766553,0.6794169856925673,1.100000000000004,0.0,0.0,0.0,0.0
227,0.6138596491228103,0.678872262153182,-0.12999999999999845,0.0,0.0,0.0,0.0
228,0.6126200873362478,0.6762466138052572,0.33000000000000185,0.0,0.0,0.0,0.0
229,0.6090000000000033,0.6763077292576436,-0.21999999999999864,0.0,0.0,0.0,0.0
230,0.613636363636367,0.6783328063241123,1.6800000000000046,0.0,0.0,0.0,0.0
231,0.6147844827586241,0.6757021178534125,0.8800000000000039,0.0,0.0,0.0,0.0
232,0.617768240343351,0.6748639632973228,1.310000000000003,0.0,0.0,0.0,0.0
233,0.6158119658119692,0.6728630717875368,0.16000000000000258,0.0,0.0,0.0,0.0
234,0.615021276595748,0.670134508092382,0.4300000000000024,0.0,0.0,0.0,0.0
235,0.6150423728813592,0.6672829769203044,0.6200000000000032,0.0,0.0,0.0,0.0
236,0.6161603375527459,0.6647517199456497,0.8800000000000028,0.0,0.0,0.0,0.0
237,0.6138655462184907,0.6632001843775499,0.0700000000000025,0.0,0.0,0.0,0.0
238,0.6120920502092083,0.6611653528356964,0.19000000000000217,0.0,0.0,0.0,0.0
239,0.61079166666667,0.6588048099721074,0.30000000000000293,0.0,0.0,0.0,0.0
240,0.6121161825726174,0.6564825864453679,0.9300000000000039,0.0,0.0,0.0,0.0
241,0.6132644628099206,0.6540776808065581,0.8900000000000039,0.0,0.0,0.0,0.0
242,0.6161728395061762,0.653430333639426,1.3200000000000043,0.0,0.0,0.0,0.0
243,0.6129098360655771,0.6533392346353654,-0.1799999999999985,0.0,0.0,0.0,0.0
244,0.6100000000000033,0.652736065573772,-0.09999999999999842,0.0,0.0,0.0,0.0
245,0.606707317073174,0.652738909905427,-0.1999999999999985,0.0,0.0,0.0,0.0
246,0.6033198380566834,0.652919828182089,-0.22999999999999865,0.0,0.0,0.0,0.0
247,0.6015322580645194,0.651068897740631,0.1600000000000017,0.0,0.0,0.0,0.0
248,0.5999196787148627,0.6490911225547366,0.20000000000000262,0.0,0.0,0.0,0.0
249,0.6122000000000033,0.6841859036144593,3.6700000000000053,0.0,0.0,0.0,0.0
250,0.6125498007968161,0.6814798725099617,0.7000000000000037,0.0,0.0,0.0,0.0
251,0.6140079365079398,0.6793006055144516,0.9800000000000038,0.0,0.0,0.0,0.0
252,0.6140711462450626,0.676605979045111,0.6300000000000028,0.0,0.0,0.0,0.0
253,0.6132283464566963,0.6741120662288771,0.40000000000000324,0.0,0.0,0.0,0.0
254,0.610039215686278,0.6740515732592264,-0.1999999999999985,0.0,0.0,0.0,0.0
255,0.6111328125000034,0.6717143979779426,0.8900000000000039,0.0,0.0,0.0,0.0
256,0.6079766536965014,0.6716505775778224,-0.1999999999999985,0.0,0.0,0.0,0.0
257,0.6121705426356623,0.6735750369499004,1.6900000000000046,0.0,0.0,0.0,0.0
258,0.6105019305019339,0.671685406004012,0.1800000000000026,0.0,0.0,0.0,0.0
259,0.6167307692307726,0.6791796183546197,2.230000000000005,0.0,0.0,0.0,0.0
260,0.6153256704980877,0.6770826819923386,0.2500000000000031,0.0,0.0,0.0,0.0
261,0.6191984732824461,0.6784181290398072,1.6300000000000046,0.0,0.0,0.0,0.0
262,0.622053231939167,0.6779721040257757,1.3700000000000043,0.0,0.0,0.0,0.0
263,0.6189393939393973,0.6779540039175035,-0.1999999999999985,0.0,0.0,0.0,0.0
264,0.6194716981132109,0.6754610834762735,0.7600000000000029,0.0,0.0,0.0,0.0
265,0.6242857142857177,0.6790766576819421,1.9000000000000048,0.0,0.0,0.0,0.0
266,0.6211985018726626,0.6790684830052675,-0.1999999999999985,0.0,0.0,0.0,0.0
267,0.6184701492537348,0.6785201227011027,-0.10999999999999843,0.0,0.0,0.0,0.0
268,0.6171003717472153,0.6764930533207583,0.2500000000000022,0.0,0.0,0.0,0.0
269,0.6143333333333367,0.6760454646840164,-0.12999999999999845,0.0,0.0,0.0,0.0
270,0.6129889298893023,0.674031403580704,0.250000000000002,0.0,0.0,0.0,0.0
271,0.6102573529411799,0.6735737342630794,-0.12999999999999856,0.0,0.0,0.0,0.0
272,0.6072527472527507,0.6735619101486764,-0.20999999999999863,0.0,0.0,0.0,0.0
273,0.6059854014598575,0.6715347397128434,0.2600000000000018,0.0,0.0,0.0,0.0
274,0.6106181818181853,0.6749861128069027,1.8800000000000048,0.0,0.0,0.0,0.0
275,0.6076811594202933,0.6749124216073797,-0.1999999999999985,0.0,0.0,0.0,0.0
276,0.6134296028880901,0.6816204415842636,2.200000000000004,0.0,0.0,0.0,0.0
277,0.6146043165467661,0.6795433446744426,0.9400000000000039,0.0,0.0,0.0,0.0
278,0.6150179211469569,0.6771466723395494,0.7300000000000022,0.0,0.0,0.0,0.0
279,0.6148571428571463,0.674726861239121,0.5700000000000036,0.0,0.0,0.0,0.0
280,0.6119217081850569,0.6747384367056448,-0.20999999999999863,0.0,0.0,0.0,0.0
281,0.6143262411347553,0.6739676938997013,1.2900000000000043,0.0,0.0,0.0,0.0
282,0.6129328621908162,0.6721271834197947,0.22000000000000175,0.0,0.0,0.0,0.0
283,0.6152112676056373,0.6712264569750677,1.2600000000000042,0.0,0.0,0.0,0.0
284,0.6171228070175473,0.6699043686681508,1.1600000000000041,0.0,0.0,0.0,0.0
285,0.619650349650353,0.6693809299472473,1.3400000000000034,0.0,0.0,0.0,0.0
286,0.6179094076655086,0.6679102994566425,0.12000000000000255,0.0,0.0,0.0,0.0
287,0.6176041666666701,0.6656099194250887,0.5300000000000036,0.0,0.0,0.0,0.0
288,0.6357439446366816,0.7583946703191098,5.8600000000000065,0.0,0.0,0.0,0.0
289,0.6415517241379345,0.765552255100825,2.320000000000005,0.0,0.0,0.0,0.0
290,0.6399312714776667,0.7636765469842417,0.1700000000000017,0.0,0.0,0.0,0.0
291,0.6415410958904144,0.7618089570682125,1.110000000000004,0.0,0.0,0.0,0.0
292,0.6393515358361809,0.7606047150404431,1.9984014443252818e-15,0.0,0.0,0.0,0.0
293,0.6407823129251735,0.7586106486963404,1.060000000000004,0.0,0.0,0.0,0.0
294,0.6527118644067831,0.7980130289403915,4.160000000000006,0.0,0.0,0.0,0.0
295,0.6497972972973007,0.7978223316536894,-0.20999999999999863,0.0,0.0,0.0,0.0
296,0.649562289562293,0.7951433888433906,0.580000000000003,0.0,0.0,0.0,0.0
297,0.650604026845641,0.7927895329130247,0.960000000000004,0.0,0.0,0.0,0.0
298,0.6511036789297693,0.7902038113622607,0.8000000000000023,0.0,0.0,0.0,0.0
299,0.6519000000000034,0.7877512274247509,0.8900000000000039,0.0,0.0,0.0,0.0
300,0.6511295681063156,0.7853040531561479,0.42000000000000326,0.0,0.0,0.0,0.0
301,0.6566225165562947,0.7918071593584317,2.310000000000005,0.0,0.0,0.0,0.0
302,0.6552475247524785,0.7897581338928612,0.24000000000000266,0.0,0.0,0.0,0.0
303,0.6544078947368454,0.7873659848879643,0.40000000000000235,0.0,0.0,0.0,0.0
304,0.6560327868852491,0.7855812489214858,1.1500000000000041,0.0,0.0,0.0,0.0
