,sample_mean_score,sample_variance_score,scores,MSE loss_mean,MSE loss_variance
0,-0.1999999999999985,0.0,-0.1999999999999985,1.4788231044484856,0.04233477772748634
1,-0.1999999999999985,0.0,-0.1999999999999985,1.5032843661173587,0.04840395172427828
2,0.14333333333333537,0.35363333333333435,0.830000000000003,1.4934723227754827,0.05171220039855194
3,0.0575000000000019,0.26522500000000077,-0.1999999999999985,1.4985102098897662,0.0542267399314265
4,0.006000000000001816,0.21218000000000062,-0.1999999999999985,1.5142243087397582,0.0550897615513992
5,-0.01833333333333156,0.17329666666666715,-0.13999999999999846,1.5159512762605711,0.055189906545411165
6,0.00714285714285897,0.1489571428571433,0.16000000000000214,1.5315971321057922,0.058490221949406625
7,-0.018749999999998216,0.13304107142857183,-0.1999999999999985,1.5430418760286417,0.0631511327793507
8,0.061111111111113,0.17381111111111158,0.7000000000000026,1.5489892431067012,0.06640754235225758
9,0.10000000000000196,0.16962222222222267,0.4500000000000026,1.5529059694567475,0.06636255851888172
10,0.09000000000000197,0.1537600000000004,-0.00999999999999801,1.551456754335813,0.06615193412205367
11,0.06583333333333526,0.14679015151515193,-0.1999999999999985,1.549697505479974,0.06574712634165743
12,0.04538461538461727,0.13999358974359014,-0.1999999999999985,1.5449894275221359,0.06549884094179413
13,0.027857142857144714,0.13352582417582454,-0.1999999999999985,1.5422847748434212,0.0656127640252082
14,0.012666666666668498,0.12744952380952415,-0.1999999999999985,1.5427606151351696,0.06564165781786724
15,0.048750000000001945,0.13978500000000044,0.5900000000000036,1.5400000901597077,0.06585527011476844
16,0.034117647058825445,0.13468823529411808,-0.1999999999999985,1.538261462743033,0.066078821043904
17,0.04000000000000195,0.12738823529411805,0.14000000000000257,1.5373471927545646,0.06592515833779009
18,0.027368421052633506,0.12334269005847992,-0.1999999999999985,1.5355336175034555,0.06642644944604015
19,0.049500000000002,0.1266471052631583,0.4700000000000033,1.5335632084591164,0.06672523611053117
20,0.042380952380954365,0.12137904761904802,-0.09999999999999842,1.5323405729886013,0.06645356907756272
21,0.0800000000000021,0.1467333333333339,0.8700000000000043,1.5297276745112778,0.0658058692156698
22,0.11000000000000212,0.16076363636363694,0.7700000000000027,1.5299439762201577,0.06567021623668534
23,0.09666666666666876,0.15804057971014548,-0.20999999999999863,1.5296592061519632,0.0658849935193263
24,0.08480000000000207,0.15497600000000056,-0.1999999999999985,1.5271570599996138,0.06574120700384804
25,0.10576923076923289,0.1602093846153852,0.6300000000000037,1.5265300068267467,0.06562026111770379
26,0.09444444444444654,0.15751025641025698,-0.1999999999999985,1.5259661803369649,0.06546997229240469
27,0.11928571428571645,0.16895502645502708,0.790000000000004,1.525539231347686,0.06513987011726925
28,0.1279310344827608,0.1650884236453208,0.3700000000000023,1.5252911771493205,0.06489200256307841
29,0.12800000000000217,0.1593958620689661,0.1300000000000019,1.5250314685474275,0.06479471063378174
30,0.16548387096774417,0.19763892473118352,1.2900000000000043,1.5246560998419485,0.06481135255430669
31,0.1540625000000022,0.19543780241935557,-0.1999999999999985,1.525790274641389,0.06455661942300628
32,0.14424242424242642,0.19251268939394012,-0.16999999999999849,1.5259027001566912,0.0646452468068602
33,0.13411764705882567,0.1901643493761148,-0.1999999999999985,1.5253935961303913,0.06422414343200952
34,0.13428571428571645,0.18457226890756373,0.14000000000000257,1.5256384368171645,0.06413979240759518
35,0.1372222222222244,0.17960920634920705,0.24000000000000266,1.5248307131473773,0.0647453761618508
36,0.13756756756756977,0.17462447447447513,0.15000000000000258,1.5246725191380803,0.06470363810104865
37,0.15368421052631803,0.17977524893314437,0.7500000000000038,1.5247604466208422,0.06487998785662458
38,0.16538461538461766,0.1803834008097173,0.6100000000000037,1.52389622332699,0.06529297469857819
39,0.19750000000000234,0.21701410256410342,1.4500000000000048,1.5234172998063182,0.06548163417945409
40,0.20048780487805112,0.21195475609756181,0.3200000000000023,1.5230918273233744,0.06539348138949133
41,0.19952380952381185,0.20682415795586612,0.1600000000000017,1.523352304006737,0.06553515753304656
42,0.22651162790697912,0.2332184939091925,1.3600000000000043,1.5225521751628934,0.0654241705412926
43,0.22840909090909328,0.2279532241014808,0.31000000000000183,1.52266525227598,0.06522716478798085
44,0.2222222222222246,0.22449494949495036,-0.049999999999998046,1.5222487350253742,0.06530895550357933
45,0.2506521739130459,0.2566862318840589,1.5300000000000045,1.5218361591842784,0.06519029855845346
46,0.2446808510638322,0.252781961147087,-0.02999999999999836,1.5217688147134643,0.06519718924835144
47,0.24583333333333574,0.24746737588652576,0.3000000000000018,1.5216231253168107,0.06515472528160114
48,0.24285714285714524,0.24274583333333424,0.10000000000000187,1.5207653440805122,0.06509088400021583
49,0.24560000000000237,0.2381680000000009,0.3800000000000021,1.5205141580958408,0.06547269658546896
50,0.23686274509804156,0.23729796078431462,-0.1999999999999985,1.5201699359901135,0.06533287166487685
51,0.2284615384615408,0.23631523378582292,-0.1999999999999985,1.5199693142572803,0.06537418534487131
52,0.2284905660377382,0.231770754716982,0.2300000000000033,1.5199440563378386,0.0654345101278358
53,0.22314814814815048,0.2289389587700917,-0.05999999999999839,1.5200686421663985,0.06545771888330508
54,0.22163636363636596,0.22482505050505136,0.14000000000000212,1.5200923312950576,0.06534170336616517
55,0.21464285714285947,0.2234762337662346,-0.1699999999999986,1.519864943682302,0.06539318073365344
56,0.20771929824561636,0.22221791979949956,-0.1799999999999985,1.5199519577293448,0.06547745496535345
57,0.2074137931034506,0.21832477313974674,0.19000000000000195,1.5196467394322988,0.06526672061200287
58,0.22610169491525658,0.23516557568673377,1.3100000000000043,1.519389537327659,0.06531489120423639
59,0.2283333333333357,0.23147853107344718,0.36000000000000276,1.5187491697109685,0.06521036913671281
60,0.2501639344262319,0.2566916393442632,1.5600000000000045,1.51839668520132,0.06509078175642886
61,0.24338709677419595,0.2553309624537291,-0.16999999999999849,1.5179917859774454,0.06493152380107656
62,0.24809523809524053,0.2526092165898627,0.5400000000000036,1.5173044830705724,0.0646633918146727
63,0.25718750000000246,0.2538903769841279,0.8300000000000038,1.5165294644409704,0.06462747428470428
64,0.2541538461538486,0.2505215384615394,0.06000000000000161,1.516439640317076,0.06470480081080175
65,0.24727272727272973,0.2497924475524485,-0.1999999999999985,1.5162675320154069,0.06459655206600234
66,0.24701492537313677,0.2460121664405256,0.23000000000000176,1.516009407061727,0.06451714564023926
67,0.25735294117647306,0.24960781387181832,0.950000000000004,1.5158740719123716,0.06445746614546514
68,0.2552173913043503,0.24625179028133082,0.11000000000000276,1.5152870099357698,0.06429000750948648
69,0.25800000000000245,0.2432249275362328,0.4500000000000035,1.514643646465899,0.06419452488163452
70,0.25154929577465035,0.24270470824949786,-0.1999999999999985,1.5141763931835361,0.06420757499245441
71,0.24666666666666912,0.24100281690140934,-0.09999999999999842,1.5141125456562294,0.06434003649652886
72,0.25452054794520795,0.24215844748858537,0.8200000000000034,1.5133460043512306,0.06428299464173429
73,0.24837837837838084,0.24163295075897903,-0.1999999999999985,1.5131293060775395,0.06421462408091942
74,0.24373333333333577,0.23998587387387477,-0.09999999999999842,1.5130019581050027,0.06433112921736729
75,0.2410526315789498,0.23733221052631667,0.04000000000000159,1.5128648756684306,0.06422700303689338
76,0.23701298701298942,0.2354659603554349,-0.0699999999999984,1.5123140705296734,0.06441838501454666
77,0.23333333333333572,0.23346406926407012,-0.04999999999999849,1.5123389942798051,0.06430957181122017
78,0.24670886075949608,0.24460441415125048,1.2900000000000043,1.5117926538868318,0.06418914931657521
79,0.2411250000000024,0.2440025158227857,-0.1999999999999985,1.5112076891870545,0.06414702393725957
80,0.2356790123456814,0.24335484567901325,-0.1999999999999985,1.510437556394144,0.0642145417823405
81,0.23024390243902676,0.2427727792833493,-0.20999999999999863,1.5102192306369022,0.06422605964760542
82,0.22819277108433972,0.24016132823978933,0.06000000000000161,1.5094004243747403,0.06419814478124332
83,0.23261904761905,0.23891353987378178,0.6000000000000041,1.5090527763888457,0.0642927635683844
84,0.22741176470588473,0.23837417366946875,-0.20999999999999863,1.5084439169769333,0.06417427641503444
85,0.23895348837209543,0.247025950752395,1.2200000000000042,1.5081901125440647,0.06437936287268237
86,0.24689655172414035,0.24964258219727448,0.9300000000000044,1.5073937514355702,0.06434027363024927
87,0.2503409090909115,0.2478171238244524,0.550000000000002,1.5065559339825687,0.06443008178043111
88,0.24584269662921587,0.24680183861082838,-0.14999999999999847,1.5065272817039996,0.06447137338906742
89,0.24322222222222462,0.24464680399500727,0.010000000000001785,1.5056314240983029,0.06444341006905693
90,0.25153846153846393,0.2482220512820523,1.000000000000004,1.5052321510644808,0.06446605456916166
91,0.24663043478261107,0.2477104992833264,-0.1999999999999985,1.5050072369804564,0.06442303998250024
92,0.24817204301075507,0.24523901355773828,0.39000000000000346,1.5046833194528904,0.06435798860952824
93,0.25138297872340665,0.24357118508350592,0.5500000000000029,1.504222152936461,0.06423832806838582
94,0.25126315789473924,0.24098136618141197,0.24000000000000177,1.5036547608834108,0.06419695494679262
95,0.25583333333333574,0.2404498245614045,0.6900000000000037,1.5031196743271182,0.06419009188042542
