,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
0,0.030000000000003135,0.0,0.030000000000003135,0.0,0.0,0.0,0.0
1,1.4149999999999514,3.836449999999713,2.7999999999998995,0.0,0.0,0.0,0.0
2,0.9666666666666353,2.5212333333331434,0.07000000000000317,0.0,0.0,0.0,0.0
3,0.7524999999999773,1.864291666666525,0.11000000000000343,0.0,0.0,0.0,0.0
4,0.6079999999999824,1.5026199999998862,0.030000000000003135,0.0,0.0,0.0,0.0
5,0.7983333333333169,1.4194566666665782,1.7499999999999891,0.0,0.0,0.0,0.0
6,0.7342857142857008,1.2115952380951618,0.35000000000000386,0.0,0.0,0.0,0.0
7,0.6687499999999886,1.0728696428570752,0.21000000000000396,0.0,0.0,0.0,0.0
8,0.8522222222222107,1.2417194444443846,2.319999999999987,0.0,0.0,0.0,0.0
9,0.7719999999999899,1.1681066666666111,0.05000000000000315,0.0,0.0,0.0,0.0
10,0.7136363636363549,1.088765454545403,0.13000000000000367,0.0,0.0,0.0,0.0
11,0.691666666666659,0.9955787878787404,0.4500000000000042,0.0,0.0,0.0,0.0
12,0.6584615384615317,0.9269474358973916,0.260000000000004,0.0,0.0,0.0,0.0
13,0.6671428571428512,0.8566989010988604,0.7800000000000047,0.0,0.0,0.0,0.0
14,0.665333333333328,0.7955552380952001,0.6400000000000043,0.0,0.0,0.0,0.0
15,0.6362499999999952,0.7560516666666307,0.20000000000000373,0.0,0.0,0.0,0.0
16,0.6005882352941133,0.7304183823529069,0.030000000000003135,0.0,0.0,0.0,0.0
17,0.5811111111111072,0.6942810457516014,0.2500000000000038,0.0,0.0,0.0,0.0
18,0.5568421052631544,0.6669005847952906,0.12000000000000344,0.0,0.0,0.0,0.0
19,0.5304999999999968,0.6456786842104966,0.030000000000003135,0.0,0.0,0.0,0.0
20,0.5066666666666637,0.6253233333333047,0.030000000000003135,0.0,0.0,0.0,0.0
21,0.4849999999999973,0.605873809523782,0.030000000000003135,0.0,0.0,0.0,0.0
22,0.4652173913043454,0.5873351778655862,0.030000000000003135,0.0,0.0,0.0,0.0
23,0.4929166666666642,0.5802128623188152,1.1299999999999975,0.0,0.0,0.0,0.0
24,0.4751999999999978,0.5638843333333088,0.05000000000000315,0.0,0.0,0.0,0.0
25,0.5011538461538437,0.5588426153845915,1.1499999999999921,0.0,0.0,0.0,0.0
26,0.5525925925925878,0.6087891737891442,1.8899999999999333,0.0,0.0,0.0,0.0
27,0.5424999999999954,0.5890935185184899,0.2700000000000038,0.0,0.0,0.0,0.0
28,0.5848275862068908,0.6200115763546493,1.769999999999962,0.0,0.0,0.0,0.0
29,0.5949999999999946,0.6017362068965226,0.890000000000005,0.0,0.0,0.0,0.0
30,0.662580645161282,0.723259784946196,2.6899999999999036,0.0,0.0,0.0,0.0
31,0.662187499999992,0.6999337701612511,0.6500000000000048,0.0,0.0,0.0,0.0
32,0.7012121212121121,0.7283172348484437,1.949999999999952,0.0,0.0,0.0,0.0
33,0.6814705882352854,0.7194977718359666,0.030000000000003135,0.0,0.0,0.0,0.0
34,0.6682857142857059,0.704420504201641,0.22000000000000397,0.0,0.0,0.0,0.0
35,0.6511111111111031,0.6949130158729769,0.05000000000000315,0.0,0.0,0.0,0.0
36,0.6635135135135056,0.6813012012011634,1.1099999999999952,0.0,0.0,0.0,0.0
37,0.6873684210526234,0.6845118065433483,1.5699999999999823,0.0,0.0,0.0,0.0
38,0.6792307692307614,0.6690809716598827,0.3700000000000039,0.0,0.0,0.0,0.0
39,0.6929999999999924,0.6595087179486827,1.2299999999999993,0.0,0.0,0.0,0.0
40,0.6980487804877976,0.6440660975609414,0.9000000000000048,0.0,0.0,0.0,0.0
41,0.6821428571428502,0.6389831010452623,0.030000000000003135,0.0,0.0,0.0,0.0
42,0.708372093023248,0.6533520487264324,1.8099999999999559,0.0,0.0,0.0,0.0
43,0.7438636363636284,0.6935823995771326,2.269999999999988,0.0,0.0,0.0,0.0
44,0.7637777777777698,0.6956649494949159,1.6399999999999897,0.0,0.0,0.0,0.0
45,0.747826086956514,0.6919107246376478,0.030000000000003135,0.0,0.0,0.0,0.0
46,0.732765957446801,0.6875291396854435,0.040000000000003144,0.0,0.0,0.0,0.0
47,0.7224999999999927,0.6779595744680527,0.240000000000004,0.0,0.0,0.0,0.0
48,0.7114285714285643,0.6698416666666347,0.1800000000000035,0.0,0.0,0.0,0.0
49,0.6989999999999931,0.6638948979591521,0.09000000000000341,0.0,0.0,0.0,0.0
50,0.6856862745097972,0.6596570196078119,0.020000000000003126,0.0,0.0,0.0,0.0
51,0.6761538461538397,0.651447662141749,0.19000000000000372,0.0,0.0,0.0,0.0
